tempo,entidade,variavel,valor,cenario
4,barra_3,PW,0.0,0
5,barra_3,PW,0.119611,0
6,barra_3,PW,0.0,0
7,barra_3,PW,0.104228,0
8,barra_3,PW,0.102265,0
9,barra_3,PW,0.098709,0
10,barra_3,PW,0.096437,0
11,barra_3,PW,0.096041,0
12,barra_3,PW,0.0,0
13,barra_3,PW,0.0,0
14,barra_3,PW,0.0,0
15,barra_3,PW,0.090556,0
16,barra_3,PW,0.0,0
17,barra_3,PW,0.0,0
18,barra_3,PW,0.107194,0
19,barra_3,PW,0.119811,0
20,barra_3,PW,0.123239,0
21,barra_3,PW,0.0,0
22,barra_3,PW,0.0,0
23,barra_3,PW,0.131972,0
24,barra_3,PW,0.0,0
1,barra_4,PW,0.0,0
2,barra_4,PW,0.0,0
3,barra_4,PW,0.119916,0
4,barra_4,PW,0.0,0
5,barra_4,PW,0.0,0
6,barra_4,PW,0.0,0
7,barra_4,PW,0.104228,0
8,barra_4,PW,0.102265,0
9,barra_4,PW,0.0,0
10,barra_4,PW,0.096437,0
11,barra_4,PW,0.065267737,0
12,barra_4,PW,0.016317042,0
13,barra_4,PW,0.0,0
14,barra_4,PW,0.0,0
15,barra_4,PW,0.0,0
16,barra_4,PW,0.094444,0
17,barra_4,PW,0.0,0
18,barra_4,PW,0.0,0
19,barra_4,PW,0.0,0
20,barra_4,PW,0.123239,0
21,barra_4,PW,0.0,0
22,barra_4,PW,0.128807,0
23,barra_4,PW,0.131972,0
24,barra_4,PW,0.0,0
1,barra_5,PW,0.115425,0
2,barra_5,PW,0.0,0
3,barra_5,PW,0.119916,0
4,barra_5,PW,0.120783,0
5,barra_5,PW,0.119611,0
6,barra_5,PW,0.0,0
7,barra_5,PW,0.059175148,0
8,barra_5,PW,0.004944495,0
9,barra_5,PW,0.0,0
10,barra_5,PW,0.0,0
11,barra_5,PW,0.0,0
12,barra_5,PW,0.0,0
13,barra_5,PW,0.0,0
14,barra_5,PW,0.0,0
15,barra_5,PW,0.0,0
16,barra_5,PW,0.0,0
17,barra_5,PW,0.0,0
18,barra_5,PW,0.050182409,0
19,barra_5,PW,0.11137131,0
20,barra_5,PW,0.123239,0
21,barra_5,PW,0.124458,0
22,barra_5,PW,0.0,0
23,barra_5,PW,0.0,0
24,barra_5,PW,0.131671,0
1,barra_6,PW,0.003463,0
2,barra_6,PW,0.003541,0
3,barra_6,PW,0.003597,0
4,barra_6,PW,0.003623,0
5,barra_6,PW,0.003588,0
6,barra_6,PW,0.0,0
7,barra_6,PW,0.0,0
8,barra_6,PW,0.0,0
9,barra_6,PW,0.0,0
10,barra_6,PW,0.0,0
11,barra_6,PW,0.0,0
12,barra_6,PW,0.0,0
13,barra_6,PW,0.0,0
14,barra_6,PW,0.0,0
15,barra_6,PW,0.0,0
16,barra_6,PW,0.0,0
17,barra_6,PW,0.0,0
18,barra_6,PW,0.0,0
19,barra_6,PW,0.0,0
20,barra_6,PW,0.003697,0
21,barra_6,PW,0.003734,0
22,barra_6,PW,0.003864,0
23,barra_6,PW,0.003959,0
24,barra_6,PW,0.00395,0
1,barra_7,PW,0.115425,0
2,barra_7,PW,0.0,0
3,barra_7,PW,0.119916,0
4,barra_7,PW,0.120783,0
5,barra_7,PW,0.119611,0
6,barra_7,PW,0.0,0
7,barra_7,PW,0.0,0
8,barra_7,PW,0.102265,0
9,barra_7,PW,0.0,0
10,barra_7,PW,0.0,0
11,barra_7,PW,0.0,0
12,barra_7,PW,0.0,0
13,barra_7,PW,0.0,0
14,barra_7,PW,0.0,0
15,barra_7,PW,0.0,0
16,barra_7,PW,0.0,0
17,barra_7,PW,0.0,0
18,barra_7,PW,0.107194,0
19,barra_7,PW,0.0,0
20,barra_7,PW,0.123239,0
21,barra_7,PW,0.0,0
22,barra_7,PW,0.0,0
23,barra_7,PW,0.0,0
24,barra_7,PW,0.0,0
1,barra_8,PW,0.0,0
2,barra_8,PW,0.0,0
3,barra_8,PW,0.0,0
4,barra_8,PW,0.120783,0
5,barra_8,PW,0.0,0
6,barra_8,PW,0.0,0
7,barra_8,PW,0.104228,0
8,barra_8,PW,0.0,0
9,barra_8,PW,0.098709,0
10,barra_8,PW,0.030911934,0
11,barra_8,PW,0.0,0
12,barra_8,PW,0.0,0
13,barra_8,PW,0.0,0
14,barra_8,PW,0.0,0
15,barra_8,PW,0.0,0
16,barra_8,PW,0.0,0
17,barra_8,PW,0.0,0
18,barra_8,PW,0.107194,0
19,barra_8,PW,0.0,0
20,barra_8,PW,0.123239,0
21,barra_8,PW,0.124458,0
22,barra_8,PW,0.0,0
23,barra_8,PW,0.131972,0
24,barra_8,PW,0.0,0
1,barra_9,PW,0.115425,0
2,barra_9,PW,0.118028,0
3,barra_9,PW,0.119916,0
4,barra_9,PW,0.0,0
5,barra_9,PW,0.0,0
6,barra_9,PW,0.0,0
7,barra_9,PW,0.104228,0
8,barra_9,PW,0.102265,0
9,barra_9,PW,0.0,0
10,barra_9,PW,0.096437,0
11,barra_9,PW,0.096041,0
12,barra_9,PW,0.0,0
13,barra_9,PW,0.083500885,0
14,barra_9,PW,0.0,0
15,barra_9,PW,0.0,0
16,barra_9,PW,0.094444,0
17,barra_9,PW,0.0,0
18,barra_9,PW,0.0,0
19,barra_9,PW,0.119811,0
20,barra_9,PW,0.123239,0
21,barra_9,PW,0.0,0
22,barra_9,PW,0.0,0
23,barra_9,PW,0.131972,0
24,barra_9,PW,0.131671,0
1,barra_10,PW,0.115425,0
2,barra_10,PW,0.118028,0
3,barra_10,PW,0.0,0
4,barra_10,PW,0.120783,0
5,barra_10,PW,0.119611,0
6,barra_10,PW,0.11276,0
7,barra_10,PW,0.104228,0
8,barra_10,PW,0.102265,0
9,barra_10,PW,0.0,0
10,barra_10,PW,0.0,0
11,barra_10,PW,0.0,0
12,barra_10,PW,0.095901,0
13,barra_10,PW,0.0,0
14,barra_10,PW,0.0,0
15,barra_10,PW,0.0,0
16,barra_10,PW,0.094444,0
17,barra_10,PW,0.0,0
18,barra_10,PW,0.0,0
19,barra_10,PW,0.119811,0
20,barra_10,PW,0.0,0
21,barra_10,PW,0.0,0
22,barra_10,PW,0.128807,0
23,barra_10,PW,0.131972,0
24,barra_10,PW,0.131671,0
1,barra_11,PW,0.0,0
2,barra_11,PW,0.118028,0
3,barra_11,PW,0.119916,0
4,barra_11,PW,0.120783,0
5,barra_11,PW,0.119611,0
6,barra_11,PW,0.0,0
7,barra_11,PW,0.104228,0
8,barra_11,PW,0.0,0
9,barra_11,PW,0.098709,0
10,barra_11,PW,0.0,0
11,barra_11,PW,0.096041,0
12,barra_11,PW,0.0,0
13,barra_11,PW,0.0,0
14,barra_11,PW,0.09057,0
15,barra_11,PW,0.090556,0
16,barra_11,PW,0.0,0
17,barra_11,PW,0.0,0
18,barra_11,PW,0.107194,0
19,barra_11,PW,0.0,0
20,barra_11,PW,0.0,0
21,barra_11,PW,0.0,0
22,barra_11,PW,0.128807,0
23,barra_11,PW,0.0,0
24,barra_11,PW,0.131671,0
1,barra_12,PW,0.0,0
2,barra_12,PW,0.0,0
3,barra_12,PW,0.119916,0
4,barra_12,PW,0.120783,0
5,barra_12,PW,0.0,0
6,barra_12,PW,0.0,0
7,barra_12,PW,0.0,0
8,barra_12,PW,0.0,0
9,barra_12,PW,0.0,0
10,barra_12,PW,0.063672977,0
11,barra_12,PW,0.0095480213,0
12,barra_12,PW,0.0,0
13,barra_12,PW,0.0,0
14,barra_12,PW,0.0,0
15,barra_12,PW,0.0,0
16,barra_12,PW,0.057617519,0
17,barra_12,PW,0.0,0
18,barra_12,PW,0.107194,0
19,barra_12,PW,0.119811,0
20,barra_12,PW,0.0,0
21,barra_12,PW,0.0,0
22,barra_12,PW,0.128807,0
23,barra_12,PW,0.0,0
24,barra_12,PW,0.0,0
1,barra_13,PW,0.115425,0
2,barra_13,PW,0.0,0
3,barra_13,PW,0.0,0
4,barra_13,PW,0.0,0
5,barra_13,PW,0.119611,0
6,barra_13,PW,0.11276,0
7,barra_13,PW,0.104228,0
8,barra_13,PW,0.0,0
9,barra_13,PW,0.042259605,0
10,barra_13,PW,0.0,0
11,barra_13,PW,0.0,0
12,barra_13,PW,0.0,0
13,barra_13,PW,0.0,0
14,barra_13,PW,0.0,0
15,barra_13,PW,0.0,0
16,barra_13,PW,0.0,0
17,barra_13,PW,0.070646026,0
18,barra_13,PW,0.107194,0
19,barra_13,PW,0.0,0
20,barra_13,PW,0.123239,0
21,barra_13,PW,0.0,0
22,barra_13,PW,0.0,0
23,barra_13,PW,0.131972,0
24,barra_13,PW,0.0,0
1,barra_14,PW,0.003463,0
2,barra_14,PW,0.003541,0
3,barra_14,PW,0.003597,0
4,barra_14,PW,0.003623,0
5,barra_14,PW,0.003588,0
6,barra_14,PW,0.0,0
7,barra_14,PW,0.0,0
8,barra_14,PW,0.0,0
9,barra_14,PW,0.0,0
10,barra_14,PW,0.0,0
11,barra_14,PW,0.0,0
12,barra_14,PW,0.0,0
13,barra_14,PW,0.0,0
14,barra_14,PW,0.0,0
15,barra_14,PW,0.0,0
16,barra_14,PW,0.0,0
17,barra_14,PW,0.0,0
18,barra_14,PW,0.0,0
19,barra_14,PW,0.0,0
20,barra_14,PW,0.003697,0
21,barra_14,PW,0.003734,0
22,barra_14,PW,0.003864,0
23,barra_14,PW,0.003959,0
24,barra_14,PW,0.00395,0
1,barra_15,PW,0.0,0
2,barra_15,PW,0.0,0
3,barra_15,PW,0.119916,0
4,barra_15,PW,0.120783,0
5,barra_15,PW,0.0,0
6,barra_15,PW,0.10561447,0
7,barra_15,PW,0.065199196,0
8,barra_15,PW,0.017494595,0
9,barra_15,PW,0.0,0
10,barra_15,PW,0.0,0
11,barra_15,PW,0.0,0
12,barra_15,PW,0.0,0
13,barra_15,PW,0.0,0
14,barra_15,PW,0.0,0
15,barra_15,PW,0.0,0
16,barra_15,PW,0.0,0
17,barra_15,PW,0.0,0
18,barra_15,PW,0.0,0
19,barra_15,PW,0.0,0
20,barra_15,PW,0.0,0
21,barra_15,PW,0.0,0
22,barra_15,PW,0.0,0
23,barra_15,PW,0.0,0
24,barra_15,PW,0.131671,0
1,barra_16,PW,0.0,0
2,barra_16,PW,0.0,0
3,barra_16,PW,0.0094354084,0
4,barra_16,PW,0.0,0
5,barra_16,PW,0.038498196,0
6,barra_16,PW,0.0,0
7,barra_16,PW,0.0076705411,0
8,barra_16,PW,0.0,0
9,barra_16,PW,0.0,0
10,barra_16,PW,0.0,0
11,barra_16,PW,0.0,0
12,barra_16,PW,0.062686519,0
13,barra_16,PW,0.0,0
14,barra_16,PW,0.0,0
15,barra_16,PW,0.069327287,0
16,barra_16,PW,0.094444,0
17,barra_16,PW,0.091291531,0
18,barra_16,PW,0.0,0
19,barra_16,PW,0.0092219392,0
20,barra_16,PW,0.0,0
21,barra_16,PW,0.0,0
22,barra_16,PW,0.0,0
23,barra_16,PW,0.0,0
24,barra_16,PW,0.008964124,0
1,barra_17,PW,0.0,0
2,barra_17,PW,0.0,0
3,barra_17,PW,0.0,0
4,barra_17,PW,0.0,0
5,barra_17,PW,0.0,0
6,barra_17,PW,0.0,0
7,barra_17,PW,0.0,0
8,barra_17,PW,0.0,0
9,barra_17,PW,0.0,0
10,barra_17,PW,0.0,0
11,barra_17,PW,0.0,0
12,barra_17,PW,0.0,0
13,barra_17,PW,0.0,0
14,barra_17,PW,0.0,0
15,barra_17,PW,0.0,0
16,barra_17,PW,0.0,0
17,barra_17,PW,0.0,0
18,barra_17,PW,0.0,0
19,barra_17,PW,0.0,0
20,barra_17,PW,0.0,0
21,barra_17,PW,0.0,0
22,barra_17,PW,0.0,0
23,barra_17,PW,0.0,0
24,barra_17,PW,0.0,0
1,barra_18,PW,0.408,0
2,barra_18,PW,0.42,0
3,barra_18,PW,0.432,0
4,barra_18,PW,0.444,0
5,barra_18,PW,0.42,0
6,barra_18,PW,0.396,0
7,barra_18,PW,0.36,0
8,barra_18,PW,0.33,0
9,barra_18,PW,0.3,0
10,barra_18,PW,0.276,0
11,barra_18,PW,0.264,0
12,barra_18,PW,0.252,0
13,barra_18,PW,0.24,0
14,barra_18,PW,0.228,0
15,barra_18,PW,0.24,0
16,barra_18,PW,0.27,0
17,barra_18,PW,0.312,0
18,barra_18,PW,0.372,0
19,barra_18,PW,0.432,0
20,barra_18,PW,0.48,0
21,barra_18,PW,0.516,0
22,barra_18,PW,0.54,0
23,barra_18,PW,0.504,0
24,barra_18,PW,0.456,0
1,barra_19,PW,0.0,0
2,barra_19,PW,0.0,0
3,barra_19,PW,0.0,0
4,barra_19,PW,0.0,0
5,barra_19,PW,0.0,0
6,barra_19,PW,0.0,0
7,barra_19,PW,0.0,0
8,barra_19,PW,0.0,0
9,barra_19,PW,0.0,0
10,barra_19,PW,0.0,0
11,barra_19,PW,0.0,0
12,barra_19,PW,0.0,0
13,barra_19,PW,0.0,0
14,barra_19,PW,0.0,0
15,barra_19,PW,0.0,0
16,barra_19,PW,0.0,0
17,barra_19,PW,0.0,0
18,barra_19,PW,0.0,0
19,barra_19,PW,0.0,0
20,barra_19,PW,0.0,0
21,barra_19,PW,0.0,0
22,barra_19,PW,0.0,0
23,barra_19,PW,0.0,0
24,barra_19,PW,0.0,0
1,barra_20,PW,0.030109419,0
2,barra_20,PW,0.0,0
3,barra_20,PW,0.0,0
4,barra_20,PW,0.0,0
5,barra_20,PW,0.021008587,0
6,barra_20,PW,0.031404613,0
7,barra_20,PW,0.050337516,0
8,barra_20,PW,0.0037366733,0
9,barra_20,PW,0.0,0
10,barra_20,PW,0.0,0
11,barra_20,PW,0.025676535,0
12,barra_20,PW,0.0,0
13,barra_20,PW,0.07123119,0
14,barra_20,PW,0.0,0
15,barra_20,PW,0.03320502,0
16,barra_20,PW,0.014776155,0
17,barra_20,PW,0.0,0
18,barra_20,PW,0.0,0
19,barra_20,PW,0.038898998,0
20,barra_20,PW,0.0,0
21,barra_20,PW,0.0,0
22,barra_20,PW,0.0,0
23,barra_20,PW,0.024072031,0
24,barra_20,PW,0.0,0
1,barra_21,PW,0.115425,0
2,barra_21,PW,0.118028,0
3,barra_21,PW,0.119916,0
4,barra_21,PW,0.0,0
5,barra_21,PW,0.119611,0
6,barra_21,PW,0.11276,0
7,barra_21,PW,0.0,0
8,barra_21,PW,0.102265,0
9,barra_21,PW,0.0,0
10,barra_21,PW,0.0,0
11,barra_21,PW,0.096041,0
12,barra_21,PW,0.095901,0
13,barra_21,PW,0.0,0
14,barra_21,PW,0.09057,0
15,barra_21,PW,0.090556,0
16,barra_21,PW,0.094444,0
17,barra_21,PW,0.0,0
18,barra_21,PW,0.107194,0
19,barra_21,PW,0.119811,0
20,barra_21,PW,0.123239,0
21,barra_21,PW,0.0,0
22,barra_21,PW,0.0,0
23,barra_21,PW,0.131972,0
24,barra_21,PW,0.131671,0
1,barra_22,PW,0.115425,0
2,barra_22,PW,0.0,0
3,barra_22,PW,0.0,0
4,barra_22,PW,0.120783,0
5,barra_22,PW,0.0,0
6,barra_22,PW,0.11276,0
7,barra_22,PW,0.104228,0
8,barra_22,PW,0.0,0
9,barra_22,PW,0.098709,0
10,barra_22,PW,0.096437,0
11,barra_22,PW,0.0,0
12,barra_22,PW,0.074684164,0
13,barra_22,PW,0.032507256,0
14,barra_22,PW,0.070790841,0
15,barra_22,PW,0.075147078,0
16,barra_22,PW,0.094444,0
17,barra_22,PW,0.100575,0
18,barra_22,PW,0.107194,0
19,barra_22,PW,0.0,0
20,barra_22,PW,0.0,0
21,barra_22,PW,0.0,0
22,barra_22,PW,0.128807,0
23,barra_22,PW,0.131972,0
24,barra_22,PW,0.0,0
1,barra_23,PW,0.115425,0
2,barra_23,PW,0.0,0
3,barra_23,PW,0.119916,0
4,barra_23,PW,0.120783,0
5,barra_23,PW,0.0,0
6,barra_23,PW,0.0,0
7,barra_23,PW,0.104228,0
8,barra_23,PW,0.0,0
9,barra_23,PW,0.0,0
10,barra_23,PW,0.0,0
11,barra_23,PW,0.0,0
12,barra_23,PW,0.0,0
13,barra_23,PW,0.0,0
14,barra_23,PW,0.0,0
15,barra_23,PW,0.0,0
16,barra_23,PW,0.0,0
17,barra_23,PW,0.100575,0
18,barra_23,PW,0.107194,0
19,barra_23,PW,0.119811,0
20,barra_23,PW,0.123239,0
21,barra_23,PW,0.124458,0
22,barra_23,PW,0.128807,0
23,barra_23,PW,0.131972,0
24,barra_23,PW,0.0,0
1,barra_24,PW,0.115425,0
2,barra_24,PW,0.118028,0
3,barra_24,PW,0.119916,0
4,barra_24,PW,0.0,0
5,barra_24,PW,0.119611,0
6,barra_24,PW,0.10260245,0
7,barra_24,PW,0.0531511,0
8,barra_24,PW,0.0,0
9,barra_24,PW,0.0,0
10,barra_24,PW,0.0,0
11,barra_24,PW,0.0,0
12,barra_24,PW,0.0,0
13,barra_24,PW,0.0,0
14,barra_24,PW,0.0,0
15,barra_24,PW,0.0,0
16,barra_24,PW,0.0,0
17,barra_24,PW,0.0,0
18,barra_24,PW,0.107194,0
19,barra_24,PW,0.0,0
20,barra_24,PW,0.123239,0
21,barra_24,PW,0.0,0
22,barra_24,PW,0.0,0
23,barra_24,PW,0.0,0
24,barra_24,PW,0.131671,0
1,barra_25,PW,0.003463,0
2,barra_25,PW,0.003541,0
3,barra_25,PW,0.003597,0
4,barra_25,PW,0.003623,0
5,barra_25,PW,0.003588,0
6,barra_25,PW,0.0,0
7,barra_25,PW,0.0,0
8,barra_25,PW,0.0,0
9,barra_25,PW,0.0,0
10,barra_25,PW,0.0,0
11,barra_25,PW,0.0,0
12,barra_25,PW,0.0,0
13,barra_25,PW,0.0,0
14,barra_25,PW,0.0,0
15,barra_25,PW,0.0,0
16,barra_25,PW,0.0,0
17,barra_25,PW,0.0,0
18,barra_25,PW,0.0,0
19,barra_25,PW,0.0,0
20,barra_25,PW,0.003697,0
21,barra_25,PW,0.003734,0
22,barra_25,PW,0.003864,0
23,barra_25,PW,0.003959,0
24,barra_25,PW,0.00395,0
1,barra_26,PW,0.0,0
2,barra_26,PW,0.118028,0
3,barra_26,PW,0.0,0
4,barra_26,PW,0.120783,0
5,barra_26,PW,0.0,0
6,barra_26,PW,0.0,0
7,barra_26,PW,0.0,0
8,barra_26,PW,0.0,0
9,barra_26,PW,0.0,0
10,barra_26,PW,0.0,0
11,barra_26,PW,0.0,0
12,barra_26,PW,0.0,0
13,barra_26,PW,0.0,0
14,barra_26,PW,0.0,0
15,barra_26,PW,0.0,0
16,barra_26,PW,0.0,0
17,barra_26,PW,0.0,0
18,barra_26,PW,0.042652349,0
19,barra_26,PW,0.1098653,0
20,barra_26,PW,0.0,0
21,barra_26,PW,0.124458,0
22,barra_26,PW,0.128807,0
23,barra_26,PW,0.0,0
24,barra_26,PW,0.0,0
1,barra_27,PW,0.0,0
2,barra_27,PW,0.0,0
3,barra_27,PW,0.119916,0
4,barra_27,PW,0.0,0
5,barra_27,PW,0.0,0
6,barra_27,PW,0.0,0
7,barra_27,PW,0.0,0
8,barra_27,PW,0.0,0
9,barra_27,PW,0.095776538,0
10,barra_27,PW,0.0,0
11,barra_27,PW,0.024946454,0
12,barra_27,PW,0.0,0
13,barra_27,PW,0.0,0
14,barra_27,PW,0.0,0
15,barra_27,PW,0.0,0
16,barra_27,PW,0.0,0
17,barra_27,PW,0.0,0
18,barra_27,PW,0.0,0
19,barra_27,PW,0.0,0
20,barra_27,PW,0.0,0
21,barra_27,PW,0.0,0
22,barra_27,PW,0.0,0
23,barra_27,PW,0.131972,0
24,barra_27,PW,0.131671,0
1,barra_28,PW,0.059002643,0
2,barra_28,PW,0.053209349,0
3,barra_28,PW,0.045961013,0
4,barra_28,PW,0.040846894,0
5,barra_28,PW,0.056429071,0
6,barra_28,PW,0.0,0
7,barra_28,PW,0.080578479,0
8,barra_28,PW,0.102265,0
9,barra_28,PW,0.0,0
10,barra_28,PW,0.096437,0
11,barra_28,PW,0.096041,0
12,barra_28,PW,0.0,0
13,barra_28,PW,0.0,0
14,barra_28,PW,0.040100119,0
15,barra_28,PW,0.090556,0
16,barra_28,PW,0.0,0
17,barra_28,PW,0.100575,0
18,barra_28,PW,0.075523728,0
19,barra_28,PW,0.038898998,0
20,barra_28,PW,0.045768737,0
21,barra_28,PW,0.0,0
22,barra_28,PW,0.020435287,0
23,barra_28,PW,0.0034797026,0
24,barra_28,PW,0.04757702,0
1,barra_29,PW,0.0,0
2,barra_29,PW,0.0,0
3,barra_29,PW,0.0,0
4,barra_29,PW,0.0,0
5,barra_29,PW,0.0,0
6,barra_29,PW,0.0,0
7,barra_29,PW,0.0,0
8,barra_29,PW,0.0,0
9,barra_29,PW,0.0,0
10,barra_29,PW,0.0,0
11,barra_29,PW,0.0,0
12,barra_29,PW,0.0,0
13,barra_29,PW,0.0,0
14,barra_29,PW,0.0,0
15,barra_29,PW,0.0,0
16,barra_29,PW,0.0,0
17,barra_29,PW,0.0,0
18,barra_29,PW,0.0,0
19,barra_29,PW,0.0,0
20,barra_29,PW,0.0,0
21,barra_29,PW,0.0,0
22,barra_29,PW,0.0,0
23,barra_29,PW,0.0,0
24,barra_29,PW,0.0,0
1,barra_30,PW,0.374,0
2,barra_30,PW,0.385,0
3,barra_30,PW,0.396,0
4,barra_30,PW,0.407,0
5,barra_30,PW,0.385,0
6,barra_30,PW,0.363,0
7,barra_30,PW,0.33,0
8,barra_30,PW,0.3025,0
9,barra_30,PW,0.275,0
10,barra_30,PW,0.253,0
11,barra_30,PW,0.242,0
12,barra_30,PW,0.231,0
13,barra_30,PW,0.22,0
14,barra_30,PW,0.209,0
15,barra_30,PW,0.22,0
16,barra_30,PW,0.2475,0
17,barra_30,PW,0.286,0
18,barra_30,PW,0.341,0
19,barra_30,PW,0.396,0
20,barra_30,PW,0.44,0
21,barra_30,PW,0.473,0
22,barra_30,PW,0.495,0
23,barra_30,PW,0.462,0
24,barra_30,PW,0.418,0
1,barra_31,PW,0.0,0
2,barra_31,PW,0.0,0
3,barra_31,PW,0.0,0
4,barra_31,PW,0.0,0
5,barra_31,PW,0.0,0
6,barra_31,PW,0.0,0
7,barra_31,PW,0.0,0
8,barra_31,PW,0.0,0
9,barra_31,PW,0.0,0
10,barra_31,PW,0.0,0
11,barra_31,PW,0.0,0
12,barra_31,PW,0.0,0
13,barra_31,PW,0.0,0
14,barra_31,PW,0.0,0
15,barra_31,PW,0.0,0
16,barra_31,PW,0.0,0
17,barra_31,PW,0.0,0
18,barra_31,PW,0.0,0
19,barra_31,PW,0.0,0
20,barra_31,PW,0.0,0
21,barra_31,PW,0.0,0
22,barra_31,PW,0.0,0
23,barra_31,PW,0.0,0
24,barra_31,PW,0.0,0
1,barra_32,PW,0.030109419,0
2,barra_32,PW,0.0,0
3,barra_32,PW,0.039109419,0
4,barra_32,PW,0.0,0
5,barra_32,PW,0.038498196,0
6,barra_32,PW,0.0,0
7,barra_32,PW,0.0,0
8,barra_32,PW,0.0057776929,0
9,barra_32,PW,0.0,0
10,barra_32,PW,0.0,0
11,barra_32,PW,0.0,0
12,barra_32,PW,0.05851644,0
13,barra_32,PW,0.0,0
14,barra_32,PW,0.0,0
15,barra_32,PW,0.053365662,0
16,barra_32,PW,0.0,0
17,barra_32,PW,0.0,0
18,barra_32,PW,0.013614429,0
19,barra_32,PW,0.045747568,0
20,barra_32,PW,0.0080673092,0
21,barra_32,PW,0.025227163,0
22,barra_32,PW,0.0,0
23,barra_32,PW,0.063269739,0
24,barra_32,PW,0.062666533,0
1,barra_33,PW,0.0,0
2,barra_33,PW,0.118028,0
3,barra_33,PW,0.0,0
4,barra_33,PW,0.120783,0
5,barra_33,PW,0.119611,0
6,barra_33,PW,0.11276,0
7,barra_33,PW,0.104228,0
8,barra_33,PW,0.102265,0
9,barra_33,PW,0.098709,0
10,barra_33,PW,0.0,0
11,barra_33,PW,0.0,0
12,barra_33,PW,0.095901,0
13,barra_33,PW,0.0,0
14,barra_33,PW,0.09057,0
15,barra_33,PW,0.0,0
16,barra_33,PW,0.0,0
17,barra_33,PW,0.100575,0
18,barra_33,PW,0.0,0
19,barra_33,PW,0.119811,0
20,barra_33,PW,0.0,0
21,barra_33,PW,0.124458,0
22,barra_33,PW,0.0,0
23,barra_33,PW,0.0,0
24,barra_33,PW,0.131671,0
1,barra_1,CS,,0
2,barra_1,CS,,0
3,barra_1,CS,,0
4,barra_1,CS,,0
5,barra_1,CS,,0
6,barra_1,CS,,0
7,barra_1,CS,,0
8,barra_1,CS,,0
9,barra_1,CS,,0
10,barra_1,CS,,0
11,barra_1,CS,,0
12,barra_1,CS,,0
13,barra_1,CS,,0
14,barra_1,CS,,0
15,barra_1,CS,,0
16,barra_1,CS,,0
17,barra_1,CS,,0
18,barra_1,CS,,0
19,barra_1,CS,,0
20,barra_1,CS,,0
21,barra_1,CS,,0
22,barra_1,CS,,0
23,barra_1,CS,,0
24,barra_1,CS,,0
1,barra_2,CS,,0
2,barra_2,CS,,0
3,barra_2,CS,,0
4,barra_2,CS,,0
5,barra_2,CS,,0
6,barra_2,CS,,0
7,barra_2,CS,,0
8,barra_2,CS,,0
9,barra_2,CS,,0
10,barra_2,CS,,0
11,barra_2,CS,,0
12,barra_2,CS,,0
13,barra_2,CS,,0
14,barra_2,CS,,0
15,barra_2,CS,,0
16,barra_2,CS,,0
17,barra_2,CS,,0
18,barra_2,CS,,0
19,barra_2,CS,,0
20,barra_2,CS,,0
21,barra_2,CS,,0
22,barra_2,CS,,0
23,barra_2,CS,,0
24,barra_2,CS,,0
1,barra_3,CS,,0
2,barra_3,CS,,0
3,barra_3,CS,,0
4,barra_3,CS,,0
5,barra_3,CS,,0
6,barra_3,CS,,0
7,barra_3,CS,,0
8,barra_3,CS,,0
9,barra_3,CS,,0
10,barra_3,CS,,0
11,barra_3,CS,,0
12,barra_3,CS,,0
13,barra_3,CS,,0
14,barra_3,CS,,0
15,barra_3,CS,,0
16,barra_3,CS,,0
17,barra_3,CS,,0
18,barra_3,CS,,0
19,barra_3,CS,,0
20,barra_3,CS,,0
21,barra_3,CS,,0
22,barra_3,CS,,0
23,barra_3,CS,,0
24,barra_3,CS,,0
1,barra_4,CS,,0
2,barra_4,CS,,0
3,barra_4,CS,,0
4,barra_4,CS,,0
5,barra_4,CS,,0
6,barra_4,CS,,0
7,barra_4,CS,,0
8,barra_4,CS,,0
9,barra_4,CS,,0
10,barra_4,CS,,0
11,barra_4,CS,,0
12,barra_4,CS,,0
13,barra_4,CS,,0
14,barra_4,CS,,0
15,barra_4,CS,,0
16,barra_4,CS,,0
17,barra_4,CS,,0
18,barra_4,CS,,0
19,barra_4,CS,,0
20,barra_4,CS,,0
21,barra_4,CS,,0
22,barra_4,CS,,0
23,barra_4,CS,,0
24,barra_4,CS,,0
1,barra_5,CS,,0
2,barra_5,CS,,0
3,barra_5,CS,,0
4,barra_5,CS,,0
5,barra_5,CS,,0
6,barra_5,CS,,0
7,barra_5,CS,,0
8,barra_5,CS,,0
9,barra_5,CS,,0
10,barra_5,CS,,0
11,barra_5,CS,,0
12,barra_5,CS,,0
13,barra_5,CS,,0
14,barra_5,CS,,0
15,barra_5,CS,,0
16,barra_5,CS,,0
17,barra_5,CS,,0
18,barra_5,CS,,0
19,barra_5,CS,,0
20,barra_5,CS,,0
21,barra_5,CS,,0
22,barra_5,CS,,0
23,barra_5,CS,,0
24,barra_5,CS,,0
1,barra_6,CS,0.0,0
2,barra_6,CS,0.0,0
3,barra_6,CS,0.0,0
4,barra_6,CS,0.0,0
5,barra_6,CS,0.0,0
6,barra_6,CS,-0.0,0
7,barra_6,CS,-0.0,0
8,barra_6,CS,-0.0,0
9,barra_6,CS,-0.0,0
10,barra_6,CS,-0.0,0
11,barra_6,CS,-0.0,0
12,barra_6,CS,-0.0,0
13,barra_6,CS,-0.0,0
